Store id,StoreID,doc_id,Name,English Name,Latitude,Longitude,GoogleMap URL,Online Status,Store Type,Street,City,State,Postcode,region,Delivery Type,Online Open Hour,Online Open Hour,Offline Format,Offline Open Hour,Offline Address,Offline Address + Phone,Store Email,Contact Number,Contact Number,,,,Valid/Invalid,,Revised Contact Number
TH3338,3338,store_doc_3338,โลตัส โกเฟรช โรงโป๊ะ-ตะเคียนเตี้ย,Lotus Go Fresh Rongpo-Takhian Tia,13.017921,100.96,"https://www.google.com/maps/place/13.017921,100.96",ACTIVE,go_fresh,เลขที่ 47/94 หมู่ที่ 2,อำเภอบางละมุง,ชลบุรี,20150,ตำบลตะเคียนเตี้ย,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 47/94 หมู่ 2 ต.ตะเคียนเตี้ย อ.บางละมุง จ.ชลบุรี 20150,"เลขที่ 47/94 หมู่ 2 ต.ตะเคียนเตี้ย อ.บางละมุง จ.ชลบุรี 20150, โทรศัพท์: ยังไม่มีเบอร์สาขา",exp3338-sm@lotuss.com,0ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา,Invalid,Invalid,ยังไม่มีเบอร์สาขา,ยังไม่มีเบอร์สาขา
TH3339,3339,store_doc_3339,"โลตัส โกเฟรช ปทุมราชวงศา, อำนาจเจริญ","Pathum Ratchawongsa,Amnat Charoen",15.8890983,104.9184579,"https://www.google.com/maps/place/15.8890983,104.9184579",ACTIVE,go_fresh,เลขที่ 388 หมู่ที่ 3,อำเภอปทุมราชวงศา,จังหวัดอำนาจเจริญ,37110,ตำบลนาหว้า,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 388 หมู่ที่ 3 ตำบลนาหว้า  อำเภอปทุมราชวงศา  จังหวัด อำนาจเจริญ  37110,"เลขที่ 388 หมู่ที่ 3 ตำบลนาหว้า  อำเภอปทุมราชวงศา  จังหวัด อำนาจเจริญ  37110, โทรศัพท์: 095-594-7345",exp3339-sm@lotuss.com,0955947345,0955947345,0955947345,095-594-7345,Valid,Valid,0955947345,095-594-7345
TH3340,3340,store_doc_3340,โลตัส โกเฟรช หนองสำโรง อุดรธานี,"Nong Samrong,Udon Thani",17.445233,102.780959,"https://www.google.com/maps/place/17.445233,102.780959",ACTIVE,go_fresh,เลขที่ 254/3 หมู่ 7,อำเภอเมืองอุดรธานี,จังหวัดอุดรธานี,41000,ตำบลหมูม่น,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 254/3 หมู่ 7 ตำบลหมูม่น อำเภอเมืองอุดรธานี จังหวัดอุดรธานี 41000,"เลขที่ 254/3 หมู่ 7 ตำบลหมูม่น อำเภอเมืองอุดรธานี จังหวัดอุดรธานี 41000, โทรศัพท์: 085-571-9958",exp3340-sm@lotuss.com,0855719958,0855719958,0855719958,085-571-9958,Valid,Valid,0855719958,085-571-9958
TH3341,3341,store_doc_3341,"โลตัส โกเฟรช เทศบาลนาดี, ปราจีนบุรี","Thetsaban Nadee,Prachinburi",14.117577,101.787441,"https://www.google.com/maps/place/14.117577,101.787441",ACTIVE,go_fresh,เลขที่ 379 หมู่ 4,อำเภอนาดี,จังหวัดปราจีนบุรี,25220,ตำบลนาดี,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 379 หมู่ 4 ต.นาดี อ.นาดี จ.ปราจีนบุรี 25220,"เลขที่ 379 หมู่ 4 ต.นาดี อ.นาดี จ.ปราจีนบุรี 25220, โทรศัพท์: 094-216-4285",exp3341-sm@lotuss.com,0942164285,0942164285,0942164285,094-216-4285,Valid,Valid,0942164285,094-216-4285
TH3342,3342,store_doc_3342,โลตัส โกเฟรช บ้านกล้วย-ไทรน้อย,Baan Kluay Sai Noi,13.924681,100.385969,"https://www.google.com/maps/place/13.924681,100.385969",ACTIVE,go_fresh,เลขที่ 93 หมู่ที่ 4,อ.บางบัวทอง,จ.นนทบุรี,11110,ต.พิมลราช,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 93 หมู่ที่ 4 ต.พิมลราช อ.บางบัวทอง จ.นนทบุรี 11110,"เลขที่ 93 หมู่ที่ 4 ต.พิมลราช อ.บางบัวทอง จ.นนทบุรี 11110, โทรศัพท์: 094-216-4351",exp3342-sm@lotuss.com,0942164351,0942164351,0942164351,094-216-4351,Valid,Valid,0942164351,094-216-4351
TH3343,3343,store_doc_3343,โลตัส โกเฟรช หลวงแพ่ง (คลองเจ้า),Luang Phaeng(Khlong Chao),13.693413,100.863109,"https://www.google.com/maps/place/13.693413,100.863109",ACTIVE,go_fresh,เลขที่ 44658 หมู่ที่ 7,อ.บ่างบ่อ,จ.สมุทรปราการ,10560,ต.เปร็ง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 7/4 หมู่ 7 ต.เปร็ง อ.บางบ่อ จ.สมุทรปราการ 10560,"เลขที่ 7/4 หมู่ 7 ต.เปร็ง อ.บางบ่อ จ.สมุทรปราการ 10560, โทรศัพท์: 094-216-5157",exp3343-sm@lotuss.com,0942165157,0942165157,0942165157,094-216-5157,Valid,Valid,0942165157,094-216-5157
TH3344,3344,store_doc_3344,โลตัส โกเฟรช บ้านแป้น ลำพูน,"Ban Paen ,Lamphun",18.517563,98.965411,"https://www.google.com/maps/place/18.517563,98.965411",ACTIVE,go_fresh,เลขที่ 332 หมู่ที่ 7,อ.เมือง,จ.ลำพูน,51000,ต.บ้านแป้น,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 332 หมู่ที่ 7 ต.บ้านแป้น อ.เมือง จ.ลำพูน 51000,"เลขที่ 332 หมู่ที่ 7 ต.บ้านแป้น อ.เมือง จ.ลำพูน 51000, โทรศัพท์: 094-216-4819",exp3344-sm@lotuss.com,0942164819,0942164819,0942164819,094-216-4819,Valid,Valid,0942164819,094-216-4819
TH3345,3345,store_doc_3345,โลตัส โกเฟรช ประชาอุทิศ 72,Pracha Uthit 72,13.630138,100.502749,"https://www.google.com/maps/place/13.630138,100.502749",ACTIVE,go_fresh,เลขที่ 44585 ซ.ประชาอุทิศ 72,เขตทุ่งครุ,กรุงเทพมหานคร,10140,แขวงทุ่งครุ,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,07:00-21:00 (14Hrs),เลขที่ 24/1 ซ.ประชาอุทิศ 72 แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140,"เลขที่ 24/1 ซ.ประชาอุทิศ 72 แขวงทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร 10140, โทรศัพท์: 094-216-5197",exp3345-sm@lotuss.com,0942165197,0942165197,0942165197,094-216-5197,Valid,Valid,0942165197,094-216-5197
TH3346,3346,store_doc_3346,โลตัส โกเฟรช ละแมเมืองใหม่ ชุมพร,Lamae Mueang Mai,9.7635993,99.0745996,"https://www.google.com/maps/place/9.7635993,99.0745996",ACTIVE,go_fresh,เลขที่ 300 หมู่ที่ 6,อ.ละแม,จ.ชุมพร,86170,ต.ละแม,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 300 หมู่ 6 ต.ละแม อ.ละแม จ.ชุมพร 86170,"เลขที่ 300 หมู่ 6 ต.ละแม อ.ละแม จ.ชุมพร 86170, โทรศัพท์: 094-216-5214",exp3346-sm@lotuss.com,0942165214,0942165214,0942165214,094-216-5214,Valid,Valid,0942165214,094-216-5214
TH3347,3347,store_doc_3347,โลตัส โกเฟรช บ้านไร่ชาวเหนือ,Ban Rai Chao Nuea,13.602212,99.907895,"https://www.google.com/maps/place/13.602212,99.907895",ACTIVE,go_fresh,เลขที่ 415 หมู่ 4,อ.ดำเนินสะดวก,จ.ราชบุรี,70130,ต.บ้านไร่,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-22:30 (16.5Hrs),เลขที่ 415 หมู่ 4 ต.บ้านไร่ อ.ดำเนินสะดวก จ.ราชบุรี 70130,"เลขที่ 415 หมู่ 4 ต.บ้านไร่ อ.ดำเนินสะดวก จ.ราชบุรี 70130, โทรศัพท์: 094-216-5091",exp3347-sm@lotuss.com,0942165091,0942165091,0942165091,094-216-5091,Valid,Valid,0942165091,094-216-5091
TH3348,3348,store_doc_3348,โลตัส โกเฟรช บ้านแหลม,Ban Laem,13.21475,99.9790833,"https://www.google.com/maps/place/13.21475,99.9790833",ACTIVE,go_fresh,เลขที่ 233/23 หมู่ 7,อ.บ้านแหลม,จ.เพชรบุรี,76110,ต.บ้านแหลม,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-21:00 (15Hrs),เลขที่ 233/23 หมู่ 7 ต.บ้านแหลม อ.บ้านแหลม จ.เพชรบุรี 76110,"เลขที่ 233/23 หมู่ 7 ต.บ้านแหลม อ.บ้านแหลม จ.เพชรบุรี 76110, โทรศัพท์: 094-216-5136",exp3348-sm@lotuss.com,0942165136,0942165136,0942165136,094-216-5136,Valid,Valid,0942165136,094-216-5136
TH3349,3349,store_doc_3349,โลตัส โกเฟรช ทุ่งกลม ตาลหมัน,Thungklom Talman,12.89693,100.90934,"https://www.google.com/maps/place/12.89693,100.90934",ACTIVE,go_fresh,เลขที่ 25/64 หมู่ที่ 9,อ.บางละมุง,จ.ชลบุรี,20150,ต.หนองปรือ,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 25/64 หมู่ 9 ต.หนองปรือ อ.บางละมุง จ.ขลบุรี 20150,"เลขที่ 25/64 หมู่ 9 ต.หนองปรือ อ.บางละมุง จ.ขลบุรี 20150, โทรศัพท์: 094-216-5102",exp3349-sm@lotuss.com,0942165102,0942165102,0942165102,094-216-5102,Valid,Valid,0942165102,094-216-5102
TH3350,3350,store_doc_3350,โลตัส โกเฟรช เจดีย์หัก,Chedi Hak,13.542287,99.800507,"https://www.google.com/maps/place/13.542287,99.800507",ACTIVE,go_fresh,เลขที่ 278 หมู่ 11,อ.เมือง,จ.ราชบุรี,70000,ต.เจดีย์หัก,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-22:30 (16.5Hrs),เลขที่ 278 หมู่ 11 ต.เจดีย์หัก อ.เมืองราชบุรี จ.ราชบุรี 70000,"เลขที่ 278 หมู่ 11 ต.เจดีย์หัก อ.เมืองราชบุรี จ.ราชบุรี 70000, โทรศัพท์: 094-216-5146",exp3350-sm@lotuss.com,0942165146,0942165146,0942165146,094-216-5146,Valid,Valid,0942165146,094-216-5146
TH3351,3351,store_doc_3351,โลตัส โกเฟรช ประชาอุทศ 54,Pracha Uthit 54,13.640765,100.493995,"https://www.google.com/maps/place/13.640765,100.493995",ACTIVE,go_fresh,เลขที่ 130/3 ซ.ประชาอุทิศ 54,เขตทุ่งครุ,กรุงเทพมหานคร,10140,แขวงบางมด,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,07:00-21:00 (14Hrs),เลขที่ 130/3  ซ.ประชาอุทิศ 54 แขวงบางมด เขตทุ่งครุ กรุงเทพมหานคร 10140,"เลขที่ 130/3  ซ.ประชาอุทิศ 54 แขวงบางมด เขตทุ่งครุ กรุงเทพมหานคร 10140, โทรศัพท์: 096-952-4806",exp3351-sm@lotuss.com,0969524806,0969524806,0969524806,096-952-4806,Valid,Valid,0969524806,096-952-4806
TH3352,3352,store_doc_3352,"โลตัส โกเฟรช ดงขี้เหล็ก, ปราจีนบุรี","Dong Khilek,Prachinburi",14.130368,101.444548,"https://www.google.com/maps/place/14.130368,101.444548",ACTIVE,go_fresh,เลขที่ 314 หมู่ 10,อำเภอเมืองปราจีนบุรี,จังหวัดปราจีนบุรี,25000,ตำบลดงขี้เหล็ก,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 314 หมู่ 10 ต.ดงขี้เหล็ก อ.เมืองปราจีนบุรี จ.ปราจีนบุรี 25000,"เลขที่ 314 หมู่ 10 ต.ดงขี้เหล็ก อ.เมืองปราจีนบุรี จ.ปราจีนบุรี 25000, โทรศัพท์: 081-249-9055",exp3352-sm@lotuss.com,0812499055,0812499055,0812499055,081-249-9055,Valid,Valid,0812499055,081-249-9055
TH3353,3353,store_doc_3353,โลตัส โกเฟรช แม่ต้าน ตาก,"Mae Tan,Tak",17.2292774,98.2301713,"https://www.google.com/maps/place/17.2292774,98.2301713",ACTIVE,go_fresh,เลขที่ 234/20 หมู่ 2,อ.ท่าสองยาง,จ.ตาก,63150,ตำบลแม่ต้าน,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 234/20 หมู่ 2 ตำบลแม่ต้านอ.ท่าสองยาง จ.ตาก 63150,"เลขที่ 234/20 หมู่ 2 ตำบลแม่ต้านอ.ท่าสองยาง จ.ตาก 63150, โทรศัพท์: 094-216-5092",exp3353-sm@lotuss.com,0942165092,0942165092,0942165092,094-216-5092,Valid,Valid,0942165092,094-216-5092
TH3354,3354,store_doc_3354,โลตัส โกเฟรช หนองสังข์ ชัยภูมิ,"Nong Sang,Chaiyaphume",16.2607778,102.3594722,"https://www.google.com/maps/place/16.2607778,102.3594722",ACTIVE,go_fresh,เลขที่ 262 หมู่ 10 บ้านโนนทัน,ตำบลหนองสังข์,จังหวัดชัยภูมิ,36150,อำเภอแก้งคร้อ,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 262 หมู่ 10 บ้านโนนทัน ตำบลหนองสังข์ อำเภอแก้งคร้อ จังหวัดชัยภูมิ 36150,"เลขที่ 262 หมู่ 10 บ้านโนนทัน ตำบลหนองสังข์ อำเภอแก้งคร้อ จังหวัดชัยภูมิ 36150, โทรศัพท์: 081-249-9106",exp3354-sm@lotuss.com,0812499106,0812499106,0812499106,081-249-9106,Valid,Valid,0812499106,081-249-9106
TH3355,3355,store_doc_3355,โลตัส โกเฟรช คึกคัก พังงา,Khuek Khak,8.69422,98.25507,"https://www.google.com/maps/place/8.69422,98.25507",ACTIVE,go_fresh,42/45 หมู่ 3,อำเภอตะกั่วป่า,จังหวัด,82190,ตำบลคึกคัก,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 42/45 หมู่ 3 ต.คึกคัก อ.ตะกั่วป่า จ.พังงา 82190,"เลขที่ 42/45 หมู่ 3 ต.คึกคัก อ.ตะกั่วป่า จ.พังงา 82190, โทรศัพท์: 062-292-0636",exp3355-sm@lotuss.com,0622920636,0622920636,0622920636,062-292-0636,Valid,Valid,0622920636,062-292-0636
TH3356,3356,store_doc_3356,โลตัส โกเฟรช นาก่วม ลำปาง,"Na Guam,Lampang",18.27077,99.468665,"https://www.google.com/maps/place/18.27077,99.468665",ACTIVE,go_fresh,เลขที่ 110/1 ถนนพหลโยธิน,ตำบลชมพู,จังหวัดลำปาง,52100,อำเภอเมือง,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 110/1 ถนนพหลโยธิน ตำบลชมพู อำเภอเมือง จังหวัดลำปาง 52100,"เลขที่ 110/1 ถนนพหลโยธิน ตำบลชมพู อำเภอเมือง จังหวัดลำปาง 52100, โทรศัพท์: 094-216-5212",exp3356-sm@lotuss.com,0942165212,0942165212,0942165212,094-216-5212,Valid,Valid,0942165212,094-216-5212
TH3357,3357,store_doc_3357,โลตัส โกเฟรช พบพระ ตาก,"Phop Phra,Tak",16.4013888,98.692713,"https://www.google.com/maps/place/16.4013888,98.692713",ACTIVE,go_fresh,เลขที่ 589 หมู่ 1,อำเภอพบพระ,จังหวัดตาก,63160,ตำบลพบพระ,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 589 หมู่ 1 ตำบลพบพระ อำเภอพบพระ จังหวัดตาก 63160,"เลขที่ 589 หมู่ 1 ตำบลพบพระ อำเภอพบพระ จังหวัดตาก 63160, โทรศัพท์: 094-216-5140",exp3357-sm@lotuss.com,0942165140,0942165140,0942165140,094-216-5140,Valid,Valid,0942165140,094-216-5140
TH3358,3358,store_doc_3358,โลตัส โกเฟรช รามคำแหง 68,Ramkhamhaeng 68,13.763643,100.660171,"https://www.google.com/maps/place/13.763643,100.660171",ACTIVE,go_fresh,เลขที่ 90 ซ.รามคำแหง 68 (สุภาพงษ์),เขตบางกะปิ,กรุงเทพมหานคร,10240,แขวงหัวหมาก,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 90 ซ.รามคำแหง 68(สุภาพงษ์) แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240,"เลขที่ 90 ซ.รามคำแหง 68(สุภาพงษ์) แขวงหัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240, โทรศัพท์: 094-216-3294",exp3358-sm@lotuss.com,0942163294,0942163294,0942163294,094-216-3294,Valid,Valid,0942163294,094-216-3294
TH3359,3359,store_doc_3359,โลตัส โกเฟรช พลา,Phla,12.673228,101.046353,"https://www.google.com/maps/place/12.673228,101.046353",ACTIVE,go_fresh,เลขที่ 44736 หมู่ที่ 6,อ.บ้านฉาง,จ.ระยอง,21130,ต.พลา,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 24/6 หมู่ 6 ต.พลา อ.บ้านฉาง จ.ระยอง 21130,"เลขที่ 24/6 หมู่ 6 ต.พลา อ.บ้านฉาง จ.ระยอง 21130, โทรศัพท์: 081-249-9578",exp3359-sm@lotuss.com,0812499578,0812499578,0812499578,081-249-9578,Valid,Valid,0812499578,081-249-9578
TH3360,3360,store_doc_3360,โลตัส โกเฟรช นิคมนครหลวง,Nikom Nakhon Luang,14.489908,100.600685,"https://www.google.com/maps/place/14.489908,100.600685",ACTIVE,go_fresh,เลขที่ 68/2 ม.4,อ.นครหลวง,จ.พระนครศรีอยุธยา,13260,ต.บางพระครู,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 68/2 ม.4 ต.บางพระครู อ.นครหลวง จ.พระนครศรีอยุธยา 13260,"เลขที่ 68/2 ม.4 ต.บางพระครู อ.นครหลวง จ.พระนครศรีอยุธยา 13260, โทรศัพท์: 065-887-9046",exp3360-sm@lotuss.com,0658879046,0658879046,0658879046,065-887-9046,Valid,Valid,0658879046,065-887-9046
TH3361,3361,store_doc_3361,"โลตัส โกเฟรช ตาดแคน,มุกดาหาร","Tadcan (Re-Location),Mukdahan",16.554972,104.70059,"https://www.google.com/maps/place/16.554972,104.70059",ACTIVE,go_fresh,เลขที่ 25 ถนนตาดแคน,อำเภอเมือง,จังหวัดมุกดาหาร,49000,ตำบลมุกดาหาร,OnDemand,7:00-21:00,"7:00-21:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 25 ถนนตาดแคน ตำบลมุกดาหาร อำเภอเมือง จังหวัดมุกดาหาร 49000,"เลขที่ 25 ถนนตาดแคน ตำบลมุกดาหาร อำเภอเมือง จังหวัดมุกดาหาร 49000, โทรศัพท์: 094-216-5090",exp3361-sm@lotuss.com,0942165090,0942165090,0942165090,094-216-5090,Valid,Valid,0942165090,094-216-5090
TH3362,3362,store_doc_3362,โลตัส โกเฟรช จันทคามวิถี,Lotus Go Fresh Chanthakham Withi,12.588117,102.100876,"https://www.google.com/maps/place/12.588117,102.100876",ACTIVE,go_fresh,เลขที่ 120 ถ.จันทคามวิถี,เมืองจันทบุรี,จันทบุรี,22000,ตลาด,OnDemand,7:00-22:00,"7:00-22:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,24 Hours ,เลขที่ 120 ถ.จันทคามวิถี ต.ตลาด อ.เมืองจันทบุรี จ.จันทบุรี 22000,"เลขที่ 120 ถ.จันทคามวิถี ต.ตลาด อ.เมืองจันทบุรี จ.จันทบุรี 22000, โทรศัพท์: 064-587-3742",exp3362-sm@lotuss.com,0645873742,0645873742,0645873742,064-587-3742,Valid,Valid,0645873742,064-587-3742
TH3363,3363,store_doc_3363,โลตัส โกเฟรช ห้วยเม็ก กาฬสินธุ์,"Huai Mek,Kalasin",16.5874954,103.2370161,"https://www.google.com/maps/place/16.5874954,103.2370161",ACTIVE,go_fresh,เลขที่ 404 หมู่ 3,อำเภอห้วยเม็ก,จังหวัดกาฬสินธุ์,46170,ตำบลห้วยเม็ก,OnDemand,7:00-20:00,"7:00-20:00 (ทั้งนี้ระยะเวลาทำการของ Lotus's Shop Online อาจมีการเปลี่ยนแปลงในแต่ละสาขา ลูกค้าสามารถตรวจสอบเพิ่มเติมได้ผ่านเมนู ""เวลาจัดส่ง"" เพิ่มเติมค่ะ)",Mini Supermarket,06:00-23:00 (17Hrs),เลขที่ 404 หมู่ 3 ตำบลห้วยเม็ก อำเภอห้วยเม็ก จังหวัดกาฬสินธุ์ 46170,"เลขที่ 404 หมู่ 3 ตำบลห้วยเม็ก อำเภอห้วยเม็ก จังหวัดกาฬสินธุ์ 46170, โทรศัพท์: 094-216-5202",exp3363-sm@lotuss.com,0942165202,0942165202,0942165202,094-216-5202,Valid,Valid,0942165202,094-216-5202
